caption,path,dataset,target
a tiger at the back of a signboard royalty free stock vectors,cc/validation/9840_2906730324,imagenet512,tiger
"the night eyes of a bengal tiger burn bright , fueling the visions that legends are made of .",cc/validation/9840_2906730324,imagenet512,tiger
the condition of another white tiger is improving .,cc/validation/9840_2906730324,imagenet512,tiger
the best part of the story was when when person let the tiger go .,cc/validation/9840_2906730324,imagenet512,tiger
the white tiger or bleached tiger with a beautiful pattern .,cc/validation/9840_2906730324,imagenet512,tiger
great picture of a tiger !,cc/validation/9840_2906730324,imagenet512,tiger
a cartoon illustration of a tiger with a bored expression .,cc/validation/9840_2906730324,imagenet512,tiger
# tattoo of a tiger geometrically minimalistic tattoo,cc/validation/9840_2906730324,imagenet512,tiger
close up of a white tiger,cc/validation/9840_2906730324,imagenet512,tiger
back view of a tiger with black background .,cc/validation/9840_2906730324,imagenet512,tiger
a tiger is walking in the zoo with welded wire gate and chain link fence .,cc/validation/9840_2906730324,imagenet512,tiger
profile of the tiger #,cc/validation/9840_2906730324,imagenet512,tiger
white tiger staring victim on a rainy day .,cc/validation/9840_2906730324,imagenet512,tiger
girl sleeps with a bengal tiger in her bed,cc/validation/9840_2906730324,imagenet512,tiger
tiger cub lying on the grass,cc/validation/9840_2906730324,imagenet512,tiger
and over this tiger got an early christmas present .,cc/validation/9840_2906730324,imagenet512,tiger
black and white isolated macro face portrait of white bengal tiger .,cc/validation/9840_2906730324,imagenet512,tiger
mural painting of ethnicity with a chained tiger,cc/validation/9840_2906730324,imagenet512,tiger
tiger cub playing in the grass,cc/validation/9840_2906730324,imagenet512,tiger
"head of a tiger , vector",cc/validation/9840_2906730324,imagenet512,tiger
the tiger shark is a large predatory fish that lives in temperate and tropical ocean waters,cc/validation/9840_2906730324,imagenet512,tiger
"animal , portrait of a bengal tiger .",cc/validation/9840_2906730324,imagenet512,tiger
side view of a tiger in a jumping pose on a white background #,cc/validation/9840_2906730324,imagenet512,tiger
siberian tiger peering through the undergrowth,cc/validation/9840_2906730324,imagenet512,tiger
write about what the tiger behind the fence is thinking,cc/validation/9840_2906730324,imagenet512,tiger
female tiger recently gave birth to cubs,cc/validation/9840_2906730324,imagenet512,tiger
tiger cub in front of a white background,cc/validation/9840_2906730324,imagenet512,tiger
tiger in a cage in the winter,cc/validation/9840_2906730324,imagenet512,tiger
stone statue of a tiger on the campus,cc/validation/9840_2906730324,imagenet512,tiger
tiger is swimming in the lake royalty - free,cc/validation/9840_2906730324,imagenet512,tiger
digital drawing of a bengal tiger,cc/validation/9840_2906730324,imagenet512,tiger
composition of tropical leaf beautiful flower lily wild animals leopard and tiger .,cc/validation/9840_2906730324,imagenet512,tiger
a participant flies a tiger shaped kite during festival,cc/validation/9840_2906730324,imagenet512,tiger
new year 's card with a tiger and a deer,cc/validation/9840_2906730324,imagenet512,tiger
detail of mouth with fangs of a white tiger,cc/validation/9840_2906730324,imagenet512,tiger
a beautiful tiger with a hat and glasses .,cc/validation/9840_2906730324,imagenet512,tiger
a tiger sitting under a tree,cc/validation/9840_2906730324,imagenet512,tiger
portrait of a young tiger from the back sitting on a rock,cc/validation/9840_2906730324,imagenet512,tiger
illustration of a tiger above a round table,cc/validation/9840_2906730324,imagenet512,tiger
cartoon of the tiger in suit,cc/validation/9840_2906730324,imagenet512,tiger
vector illustration of tiger and lions playing near the cliff,cc/validation/9840_2906730324,imagenet512,tiger
her early ink : a look at the tiger on her lower back,cc/validation/9840_2906730324,imagenet512,tiger
deity the white tiger by person,cc/validation/9840_2906730324,imagenet512,tiger
a cartoon illustration of a tiger looking angry .,cc/validation/9840_2906730324,imagenet512,tiger
a tiger eating meat in a zoo,cc/validation/9840_2906730324,imagenet512,tiger
feeding a tiger out of the bottle,cc/validation/9840_2906730324,imagenet512,tiger
black head of a tiger with the opened mouth on white background,cc/validation/9840_2906730324,imagenet512,tiger
side profile of a wild bengal tiger walking in national park,cc/validation/9840_2906730324,imagenet512,tiger
a diver keeps a close watch on a tiger shark .,cc/validation/9840_2906730324,imagenet512,tiger
a green leaping tiger in the clear night sky ? the wonder of the northern lights .,cc/validation/9840_2906730324,imagenet512,tiger
close - up of a white tiger,cc/validation/9840_2906730324,imagenet512,tiger
"something like this but with my tiger , and wedding flowers for my sleeve on my right arm",cc/validation/9840_2906730324,imagenet512,tiger
this photo is of a captive tiger .,cc/validation/9840_2906730324,imagenet512,tiger
small tiger on the back from his mom !,cc/validation/9840_2906730324,imagenet512,tiger
a tiger cub resting inside the forest on a boulder,cc/validation/9840_2906730324,imagenet512,tiger
"better to live as a tiger , than a hundred as a sheep .",cc/validation/9840_2906730324,imagenet512,tiger
close - up of a tiger in the water : free,cc/validation/9840_2906730324,imagenet512,tiger
"animal , portrait of a bengal tiger .",cc/validation/9840_2906730324,imagenet512,tiger
a bengal tiger lying on the ground,cc/validation/9840_2906730324,imagenet512,tiger
a cross between a pig and a tiger,cc/validation/9840_2906730324,imagenet512,tiger
sad tiger in captivity resting at industry,cc/validation/9840_2906730324,imagenet512,tiger
a huge male tiger walking in the jungles,cc/validation/9840_2906730324,imagenet512,tiger
female tiger recently gave birth to cubs,cc/validation/9840_2906730324,imagenet512,tiger
a white tiger in captivity at a zoo .,cc/validation/9840_2906730324,imagenet512,tiger
sketch of a tiger 's head in flowers on a white background .,cc/validation/9840_2906730324,imagenet512,tiger
a tiger glares into the lens as inches close to get his shot,cc/validation/9840_2906730324,imagenet512,tiger
tiger shark on a coral reef,cc/validation/9840_2906730324,imagenet512,tiger
photograph i took of a tiger,cc/validation/9840_2906730324,imagenet512,tiger
file -- this file photo provided by government agency shows an agent holding a male tiger cub that was confiscated at the border crossing at southeast .,cc/validation/9840_2906730324,imagenet512,tiger
a white tiger basking in the hot afternoon sun,cc/validation/9840_2906730324,imagenet512,tiger
male tiger smelling scent of a female,cc/validation/9840_2906730324,imagenet512,tiger
a beautiful tiger in the zoo,cc/validation/9840_2906730324,imagenet512,tiger
actor with his stuffed bengal tiger at his home,cc/validation/9840_2906730324,imagenet512,tiger
professional boxer shared a photo on thursday revealing he had received a rare tiger as a gift,cc/validation/9840_2906730324,imagenet512,tiger
sketch of a tiger 's head in flowers on a white background .,cc/validation/9840_2906730324,imagenet512,tiger
the bengal tiger walks on the yellow grass,cc/validation/9840_2906730324,imagenet512,tiger
a royal bengal tiger ta zoo .,cc/validation/9840_2906730324,imagenet512,tiger
a royal bengal tiger ta zoo .,cc/validation/9840_2906730324,imagenet512,tiger
happy young boy with his face painted like a tiger,cc/validation/9840_2906730324,imagenet512,tiger
biggest tiger in the world ever - photo #,cc/validation/9840_2906730324,imagenet512,tiger
"animal , portrait of a bengal tiger .",cc/validation/9840_2906730324,imagenet512,tiger
animal -- a portrait of a tiger on black background,cc/validation/9840_2906730324,imagenet512,tiger
"tiger shark swimming peacefully past a group of scuba divers in shallow , clear water",cc/validation/9840_2906730324,imagenet512,tiger
illustration of a tiger beside a signboard,cc/validation/9840_2906730324,imagenet512,tiger
the big bengal tiger growls,cc/validation/9840_2906730324,imagenet512,tiger
digital drawing of a bengal tiger,cc/validation/9840_2906730324,imagenet512,tiger
tiger cub showing its tongue in the grass,cc/validation/9840_2906730324,imagenet512,tiger
a tiger cub with eyes and mouth wide open yawning or growling,cc/validation/9840_2906730324,imagenet512,tiger
bronze doors with a tiger 's face .,cc/validation/9840_2906730324,imagenet512,tiger
tiger cub in front of a white background,cc/validation/9840_2906730324,imagenet512,tiger
what the white tiger do in the jungle .,cc/validation/9840_2906730324,imagenet512,tiger
a tiger cub drinking from a water hole,cc/validation/9840_2906730324,imagenet512,tiger
3d illustration of a fighting with a tiger,cc/validation/9840_2906730324,imagenet512,tiger
eating tiger in the water during the day .,cc/validation/9840_2906730324,imagenet512,tiger
a cartoon illustration of a tiger talking .,cc/validation/9840_2906730324,imagenet512,tiger
men anxiously watch from above as the tiger roams the streets,cc/validation/9840_2906730324,imagenet512,tiger
tiger on a green lawn,cc/validation/9840_2906730324,imagenet512,tiger
tiger is resting near the lake in the jungle,cc/validation/9840_2906730324,imagenet512,tiger
the tiger teaches me about love .,cc/validation/9840_2906730324,imagenet512,tiger
"the tiger 's face has been twisted and misshapen by the work conducted on it , with material left sticking from its nose",cc/validation/9840_2906730324,imagenet512,tiger
female tiger cub went on to kill a villager collecting firewood in the park a day later,cc/validation/9840_2906730324,imagenet512,tiger
portrait of a white tiger .,cc/validation/9840_2906730324,imagenet512,tiger
professional boxer shared a photo on thursday revealing he had received a rare tiger as a gift,cc/validation/9840_2906730324,imagenet512,tiger
animal - a perfect tiger with stripes looking at you - quality screen print with black frame by person,cc/validation/9840_2906730324,imagenet512,tiger
a royal bengal tiger ta zoo .,cc/validation/9840_2906730324,imagenet512,tiger
in the eyes of a tiger,cc/validation/9840_2906730324,imagenet512,tiger
flying above a city for the endangered tiger founded .,cc/validation/9840_2906730324,imagenet512,tiger
"a tiger cub yawning , sitting on a rock",cc/validation/9840_2906730324,imagenet512,tiger
skull of a saber - toothed tiger .,cc/validation/9840_2906730324,imagenet512,tiger
"the author 's son , playing with a stuffed tiger as a truck rolls by .",cc/validation/9840_2906730324,imagenet512,tiger
tiger cub showing its tongue in the grass,cc/validation/9840_2906730324,imagenet512,tiger
i bet you can not find out the hidden tiger in this painting,cc/validation/9840_2906730324,imagenet512,tiger
a tiger in shallow water during rain,cc/validation/9840_2906730324,imagenet512,tiger
a tiger snaps a battery of a drone taken down at a wildlife park send smoke billowing into the air,cc/validation/9840_2906730324,imagenet512,tiger
expect to see this ft inflatable tiger in our yard this year for game days !,cc/validation/9840_2906730324,imagenet512,tiger
a tiger in the zoo,cc/validation/9840_2906730324,imagenet512,tiger
composition of tropical leaf beautiful flower lily wild animals leopard and tiger .,cc/validation/9840_2906730324,imagenet512,tiger
tigger the tiger soft toys as prizes at a fun fair,cc/validation/9840_2906730324,imagenet512,tiger
"icon of a tiger , flat design",cc/validation/9840_2906730324,imagenet512,tiger
"a tiger cub yawning , sitting on a rock",cc/validation/9840_2906730324,imagenet512,tiger
this aggressive tiger can be used as a mascot .,cc/validation/9840_2906730324,imagenet512,tiger
drawing of a seamless pattern with cute african tiger and lion in cartoon style and multicolored circles on a light pink background,cc/validation/9840_2906730324,imagenet512,tiger
